Result,Result_On,Var_Id
10.1520001220703,2023-05-04 16:02:00.000,340
9.88200012207031,2023-05-04 16:12:00.000,340
9.71599975585938,2023-05-04 16:42:00.000,340
9.67200012207031,2023-05-04 17:22:00.000,340
9.66299987792969,2023-05-04 17:42:00.000,340
9.44299987792969,2023-05-04 18:22:00.000,340
9.35799987792969,2023-05-04 18:42:00.000,340
9.19,2023-05-04 18:57:00.000,340
9.01099975585938,2023-05-04 19:42:00.000,340
8.97900024414063,2023-05-04 19:52:00.000,340
8.87,2023-05-04 20:42:00.000,340
8.75400024414063,2023-05-04 21:17:00.000,340
9.70700012207031,2023-05-04 21:32:00.000,340
10.1129998779297,2023-05-04 21:37:00.000,340
10.3380004882813,2023-05-04 21:42:00.000,340
10.5869995117187,2023-05-04 21:57:00.000,340
10.325,2023-05-04 22:42:00.000,340
10.11,2023-05-04 22:47:00.000,340
9.78599975585938,2023-05-04 22:57:00.000,340
9.90799987792969,2023-05-04 23:42:00.000,340
10.045,2023-05-05 00:02:00.000,340
10.3209997558594,2023-05-05 00:32:00.000,340
10.3059997558594,2023-05-05 00:42:00.000,340
10.0709997558594,2023-05-05 01:42:00.000,340
10.0940002441406,2023-05-05 02:42:00.000,340
10.3,2023-05-05 03:27:00.000,340
10.515,2023-05-05 03:42:00.000,340
10.2709997558594,2023-05-05 04:27:00.000,340
10.275,2023-05-05 04:42:00.000,340
10.5,2023-05-05 05:32:00.000,340
10.6240002441406,2023-05-05 05:42:00.000,340
10.7669995117187,2023-05-05 05:57:00.000,340
11.01,2023-05-05 06:17:00.000,340
11.1119995117188,2023-05-05 06:42:00.000,340
11.2280004882812,2023-05-05 06:57:00.000,340
11.4790002441406,2023-05-05 07:07:00.000,340
11.8169995117188,2023-05-05 07:32:00.000,340
12.0559997558594,2023-05-05 07:37:00.000,340
12.4030004882813,2023-05-05 07:57:00.000,340
12.7359997558594,2023-05-05 08:07:00.000,340
12.9530004882812,2023-05-05 08:27:00.000,340
12.9009997558594,2023-05-05 08:42:00.000,340
12.6469995117188,2023-05-05 09:02:00.000,340
12.6530004882813,2023-05-05 09:17:00.000,340
12.4409997558594,2023-05-05 09:42:00.000,340
12.7690002441406,2023-05-05 10:07:00.000,340
12.545,2023-05-05 10:22:00.000,340
12.4180004882813,2023-05-05 10:42:00.000,340
12.3259997558594,2023-05-05 10:47:00.000,340
12.7180004882813,2023-05-05 10:57:00.000,340
13.0690002441406,2023-05-05 11:07:00.000,340
12.7990002441406,2023-05-05 11:12:00.000,340
12.4259997558594,2023-05-05 11:17:00.000,340
12.885,2023-05-05 11:22:00.000,340
12.9819995117188,2023-05-05 11:42:00.000,340
12.6659997558594,2023-05-05 12:02:00.000,340
12.9259997558594,2023-05-05 12:07:00.000,340
13.2869995117188,2023-05-05 12:42:00.000,340
13.0159997558594,2023-05-05 12:47:00.000,340
12.7630004882813,2023-05-05 13:32:00.000,340
12.48,2023-05-05 13:37:00.000,340
12.1919995117188,2023-05-05 13:42:00.000,340
12.46,2023-05-05 13:52:00.000,340
12.2469995117187,2023-05-05 14:02:00.000,340
11.9380004882813,2023-05-05 14:42:00.000,340
12.2040002441406,2023-05-05 14:47:00.000,340
12.465,2023-05-05 14:52:00.000,340
12.1869995117188,2023-05-05 15:07:00.000,340
12.1390002441406,2023-05-05 15:42:00.000,340
11.9519995117187,2023-05-05 16:07:00.000,340
11.6659997558594,2023-05-05 16:42:00.000,340
11.9190002441406,2023-05-05 16:47:00.000,340
11.64,2023-05-05 17:02:00.000,340
11.3109997558594,2023-05-05 17:27:00.000,340
11.2319995117188,2023-05-05 17:42:00.000,340
11.01,2023-05-05 17:47:00.000,340
10.745,2023-05-05 18:17:00.000,340
10.7580004882813,2023-05-05 18:42:00.000,340
10.8719995117187,2023-05-05 19:42:00.000,340
10.8119995117188,2023-05-05 20:42:00.000,340
10.8659997558594,2023-05-05 21:42:00.000,340
10.8509997558594,2023-05-05 22:42:00.000,340
10.4830004882813,2023-05-05 23:02:00.000,340
10.3940002441406,2023-05-05 23:42:00.000,340
10.4019995117188,2023-05-06 00:42:00.000,340
10.27,2023-05-06 01:22:00.000,340
10.3230004882813,2023-05-06 01:42:00.000,340
10.06,2023-05-06 02:32:00.000,340
10,2023-05-06 02:42:00.000,340
10.2880004882813,2023-05-06 03:27:00.000,340
10.3490002441406,2023-05-06 03:42:00.000,340
10.5059997558594,2023-05-06 03:57:00.000,340
10.7190002441406,2023-05-06 04:22:00.000,340
10.8140002441406,2023-05-06 04:42:00.000,340
11.1490002441406,2023-05-06 05:07:00.000,340
11.4259997558594,2023-05-06 05:22:00.000,340
11.6490002441406,2023-05-06 05:27:00.000,340
11.5780004882812,2023-05-06 05:42:00.000,340
12.015,2023-05-06 06:22:00.000,340
12.04,2023-05-06 06:42:00.000,340
12.3040002441406,2023-05-06 06:57:00.000,340
10.3069995117188,2023-05-06 07:27:00.000,340
10.0290002441406,2023-05-06 07:32:00.000,340
10.1590002441406,2023-05-06 07:42:00.000,340
10.2519995117188,2023-05-06 08:07:00.000,340
10.4230004882813,2023-05-06 08:42:00.000,340
10.5469995117188,2023-05-06 09:12:00.000,340
10.5440002441406,2023-05-06 09:42:00.000,340
10.7640002441406,2023-05-06 10:42:00.000,340
10.86,2023-05-06 11:42:00.000,340
10.9740002441406,2023-05-06 12:07:00.000,340
10.8240002441406,2023-05-06 12:42:00.000,340
10.7390002441406,2023-05-06 13:12:00.000,340
10.7290002441406,2023-05-06 13:42:00.000,340
10.7509997558594,2023-05-06 14:42:00.000,340
10.54,2023-05-06 15:42:00.000,340
10.5030004882813,2023-05-06 15:47:00.000,340
10.3730004882812,2023-05-06 16:42:00.000,340
10.2930004882812,2023-05-06 16:52:00.000,340
10.1479998779297,2023-05-06 17:42:00.000,340
10.1920001220703,2023-05-06 18:42:00.000,340
10.07,2023-05-06 19:07:00.000,340
9.84,2023-05-06 19:42:00.000,340
9.74799987792969,2023-05-06 20:42:00.000,340
9.68400024414063,2023-05-06 21:42:00.000,340
9.625,2023-05-06 22:37:00.000,340
9.49900024414062,2023-05-06 23:42:00.000,340
9.47799987792969,2023-05-07 00:42:00.000,340
9.38099975585938,2023-05-07 00:57:00.000,340
9.37900024414063,2023-05-07 02:42:00.000,340
9.53900024414063,2023-05-07 03:42:00.000,340
9.6,2023-05-07 03:52:00.000,340
9.66,2023-05-07 04:42:00.000,340
9.82,2023-05-07 05:07:00.000,340
10.0879998779297,2023-05-07 05:37:00.000,340
10.0970001220703,2023-05-07 05:42:00.000,340
10.3230004882813,2023-05-07 06:07:00.000,340
10.5540002441406,2023-05-07 06:32:00.000,340
10.6109997558594,2023-05-07 06:42:00.000,340
10.9240002441406,2023-05-07 06:57:00.000,340
11.1469995117188,2023-05-07 07:02:00.000,340
11.4019995117188,2023-05-07 07:17:00.000,340
11.6519995117188,2023-05-07 07:27:00.000,340
11.7,2023-05-07 07:42:00.000,340
11.8830004882813,2023-05-07 07:57:00.000,340
12.1369995117188,2023-05-07 08:12:00.000,340
12.3580004882813,2023-05-07 08:17:00.000,340
12.6280004882813,2023-05-07 08:27:00.000,340
12.7669995117188,2023-05-07 08:42:00.000,340
12.8940002441406,2023-05-07 08:47:00.000,340
